,Star ID,RA,DE,Magnitude
166715,166715,0.24521019,-0.51709466,4.4
167085,167085,0.38049698,-0.3820071,5.1
167092,167092,0.38408291,-0.4619104,6.0
167197,167197,0.42094106,-0.37576018,5.7
167274,167274,0.45074991,-0.44160049,5.4
167415,167415,0.49884944,-0.39741564,5.2
167465,167465,0.51232578,-0.36768396,5.7
167470,167470,0.51333851,-0.37209309,4.2
167531,167531,0.53341385,-0.51550147,4.7
167636,167636,0.57021529,-0.37061044,6.0
167735,167735,0.61197382,-0.41962447,5.4
167794,167794,0.62945824,-0.35374808,6.0
167881,167881,0.66171694,-0.49656794,5.0
168081,168081,0.73188558,-0.49128294,5.4
168093,168093,0.73639442,-0.37016935,4.8
168182,168182,0.76432842,-0.41995434,5.4
168190,168190,0.7673754,-0.41549759,6.0
168208,168208,0.77405346,-0.4445963,5.6
168237,168237,0.78308634,-0.49361072,5.9
168248,168248,0.78621047,-0.41572822,4.2
168372,168372,0.82879505,-0.50934244,4.0
168448,168448,0.85494307,-0.5057715,6.0
168451,168451,0.85589631,-0.39606655,5.0
168459,168459,0.86084519,-0.382904,4.0
168461,168461,0.86131832,-0.42416805,6.0
168481,168481,0.86923833,-0.415625,5.7
168543,168543,0.89126548,-0.47983004,6.0
168633,168633,0.92318152,-0.38047184,4.3
168819,168819,0.97920339,-0.51473934,5.9
168826,168826,0.98041806,-0.40834203,4.3
168835,168835,0.98396668,-0.41937595,5.0
168924,168924,1.01046544,-0.43213009,4.8
169016,169016,1.03755971,-0.4216188,4.7
169109,169109,1.06273709,-0.48498322,5.6
169205,169205,1.08823781,-0.35753201,5.8
169353,169353,1.12777657,-0.36228958,5.3
169367,169367,1.13204114,-0.45107846,5.9
169390,169390,1.13884094,-0.43646249,6.0
169569,169569,1.18484717,-0.5212692,4.6
169649,169649,1.21314441,-0.42898322,5.6
169726,169726,1.2344583,-0.37304537,6.0
169751,169751,1.24106655,-0.49177711,6.0
169980,169980,1.30574773,-0.35121862,5.0
169996,169996,1.30955806,-0.45980306,5.0
170009,170009,1.31177623,-0.39907448,5.8
170028,170028,1.31691172,-0.4268415,5.5
170049,170049,1.32312574,-0.45760206,5.9
170050,170050,1.32358229,-0.39159788,3.3
170237,170237,1.36745849,-0.47120414,5.0
170310,170310,1.38492051,-0.47855328,5.8
170326,170326,1.38889739,-0.37155733,4.7
170350,170350,1.39502669,-0.43319562,5.5
170456,170456,1.42288622,-0.36299406,3.0
170505,170505,1.43546903,-0.36476339,5.5
170600,170600,1.46301571,-0.48693498,6.0
170612,170612,1.46516195,-0.50123001,5.3
170714,170714,1.48408496,-0.39089499,5.9
170758,170758,1.49390389,-0.39206058,3.8
170835,170835,1.50588107,-0.50014204,6.0
170891,170891,1.51757238,-0.40117542,5.8
170925,170925,1.52354104,-0.3644598,3.9
171033,171033,1.54521599,-0.39874456,6.0
171137,171137,1.56724532,-0.44361383,5.9
171179,171179,1.57621979,-0.45872368,5.2
171221,171221,1.58693059,-0.4221902,6.0
171230,171230,1.58897248,-0.5192676,5.7
171235,171235,1.59020279,-0.40323588,5.5
171292,171292,1.60073411,-0.39125477,5.5
171316,171316,1.60438548,-0.39731548,5.7
171338,171338,1.60825938,-0.47371378,5.8
171355,171355,1.61101919,-0.46198579,6.0
171457,171457,1.62746695,-0.35352657,5.7
171501,171501,1.63604699,-0.3960523,6.0
171548,171548,1.64429709,-0.364846,5.7
171687,171687,1.66634765,-0.44591815,5.7
171773,171773,1.68063187,-0.45067635,6.0
171865,171865,1.69642179,-0.48404593,5.8
171894,171894,1.7006985,-0.40807863,4.4
171981,171981,1.7146087,-0.40009768,4.5
172101,172101,1.73452175,-0.41274976,5.9
172317,172317,1.76663137,-0.36582188,6.0
172519,172519,1.79500701,-0.35187792,4.7
172523,172523,1.79582978,-0.49690173,6.0
172541,172541,1.79793363,-0.42097763,4.1
172568,172568,1.80155119,-0.35499478,5.8
172578,172578,1.80403494,-0.35031245,4.6
172587,172587,1.8050036,-0.39925459,5.3
172643,172643,1.81296448,-0.42872534,5.4
172668,172668,1.81753303,-0.44235297,5.7
172675,172675,1.81802128,-0.5044498,1.6
172762,172762,1.82841705,-0.43883545,5.8
172796,172796,1.8314017,-0.48628422,3.7
172838,172838,1.83667848,-0.41467307,3.1
173001,173001,1.85565515,-0.41470924,5.8
173046,173046,1.86033452,-0.45924151,2.0
173100,173100,1.86599594,-0.43893203,5.8
173121,173121,1.86886686,-0.47836934,5.5
173167,173167,1.87420022,-0.3630072,5.7
173192,173192,1.87691057,-0.45130026,5.9
173243,173243,1.88316932,-0.47594576,5.9
173263,173263,1.88588898,-0.45841126,4.7
173281,173281,1.8883656,-0.46573631,3.8
173282,173282,1.88857875,-0.47035731,5.8
173348,173348,1.89588274,-0.40536183,4.8
173359,173359,1.89620293,-0.48505468,4.8
173443,173443,1.90498143,-0.42701798,4.9
173445,173445,1.90517276,-0.43392056,4.4
173452,173452,1.90597183,-0.46239459,5.4
173521,173521,1.91499737,-0.46894651,5.8
173621,173621,1.92627489,-0.48408598,5.1
173650,173650,1.92909585,-0.50971391,2.4
173690,173690,1.93377638,-0.38192444,5.9
173696,173696,1.93446419,-0.43838312,5.9
173751,173751,1.94111077,-0.40114827,5.5
173777,173777,1.94424654,-0.39717837,5.7
173798,173798,1.94604329,-0.50706644,5.5
173863,173863,1.95359918,-0.40001676,4.8
173986,173986,1.96816795,-0.42938823,5.7
174008,174008,1.97183562,-0.3872348,4.5
174018,174018,1.97307567,-0.40776864,5.9
174019,174019,1.97311923,-0.40778765,6.0
174032,174032,1.97458255,-0.46953929,5.9
174057,174057,1.97820992,-0.49319083,4.5
174174,174174,1.99062685,-0.44069772,4.6
174197,174197,1.99304406,-0.46577306,4.5
174198,174198,1.9930802,-0.4658084,4.6
174355,174355,2.01034355,-0.45782187,5.8
174390,174390,2.01376097,-0.49377042,4.8
174399,174399,2.0149795,-0.50325207,4.1
174432,174432,2.0178838,-0.4285226,5.5
174532,174532,2.02920212,-0.39087264,5.8
174557,174557,2.03333724,-0.45050225,4.6
174591,174591,2.0373531,-0.4325976,5.3
174600,174600,2.03850247,-0.43167432,3.5
174678,174678,2.04874363,-0.36730464,5.8
174851,174851,2.07130514,-0.39698406,4.4
174931,174931,2.08108596,-0.40445126,5.2
175205,175205,2.11661765,-0.35620114,5.3
175216,175216,2.11801675,-0.42165361,2.9
175708,175708,2.18479313,-0.45704656,5.9
175776,175776,2.19362711,-0.40126133,5.6
175782,175782,2.19432495,-0.41683592,5.5
175791,175791,2.19519856,-0.36447415,6.0
176130,176130,2.23994321,-0.46547999,5.9
176188,176188,2.25030777,-0.45516282,5.2
176225,176225,2.25558805,-0.39253778,5.1
176252,176252,2.25859489,-0.51281526,5.0
176438,176438,2.28488609,-0.43990442,6.0
176545,176545,2.30357079,-0.51096041,6.0
176553,176553,2.304912,-0.4962037,6.0
176558,176558,2.3056177,-0.48037545,4.2
176696,176696,2.32730807,-0.47976527,4.9
177001,177001,2.38172742,-0.44777673,4.8
177321,177321,2.44031042,-0.44945278,4.9
177373,177373,2.44798587,-0.49949888,4.9
177460,177460,2.46338375,-0.4986395,6.0
177468,177468,2.46534993,-0.3861286,4.9
177520,177520,2.47360069,-0.35830892,6.0
177545,177545,2.47700255,-0.46023697,5.7
177641,177641,2.49103689,-0.36466163,5.2
177648,177648,2.49214525,-0.39517779,5.8
177747,177747,2.50783118,-0.43758934,5.9
177839,177839,2.52636388,-0.40776918,4.7
177865,177865,2.53064947,-0.41347548,5.0
177907,177907,2.53932659,-0.48066038,5.0
178157,178157,2.58281438,-0.44848407,5.0
178366,178366,2.62688495,-0.41962685,5.8
178643,178643,2.68707314,-0.50163206,5.6
178887,178887,2.73654596,-0.51325678,5.8
178937,178937,2.74662225,-0.48833886,6.0
178978,178978,2.75602172,-0.40992437,5.3
179040,179040,2.7701834,-0.47391056,5.1
179277,179277,2.8326187,-0.36625211,6.0
179513,179513,2.89253068,-0.47164546,5.1
179521,179521,2.89520038,-0.47154002,5.7
179576,179576,2.90732198,-0.48536201,5.5
179623,179623,2.91991621,-0.39361533,4.5
179934,179934,2.99826804,-0.42216135,5.7
179966,179966,3.00975362,-0.50595631,5.9
179967,179967,3.00977645,-0.50591622,5.8
180207,180207,3.0814724,-0.46201755,5.5
180287,180287,3.10737941,-0.44395203,5.5
180504,180504,-3.11615841,-0.42673363,4.2
180530,180530,-3.10865545,-0.38993623,3.2
180545,180545,-3.10457051,-0.40707982,5.4
180601,180601,-3.08746497,-0.35895086,6.0
180699,180699,-3.0631969,-0.38289169,5.3
180746,180746,-3.05105871,-0.42870755,5.8
180849,180849,-3.02086546,-0.40876169,5.9
180914,180914,-3.00303227,-0.40352788,2.8
180964,180964,-2.98867119,-0.46884353,5.4
181062,181062,-2.96122407,-0.48956127,5.7
181113,181113,-2.94189578,-0.47689333,5.8
181356,181356,-2.87505797,-0.35456635,5.7
181409,181409,-2.85206122,-0.39882815,5.1
181542,181542,-2.80911703,-0.39982526,3.3
181694,181694,-2.76209393,-0.40183544,3.5
181736,181736,-2.74973838,-0.49629998,5.7
181789,181789,-2.73132399,-0.45798613,5.5
181824,181824,-2.72321861,-0.51148818,5.8
181930,181930,-2.69296485,-0.45144337,5.8
182133,182133,-2.63672467,-0.4316014,5.2
182151,182151,-2.63023117,-0.43226875,5.8
182181,182181,-2.62004841,-0.47454266,5.7
182243,182243,-2.60264625,-0.46150631,3.5
182348,182348,-2.57481661,-0.47170616,5.3
182373,182373,-2.5651152,-0.50700545,6.0
182432,182432,-2.54743901,-0.44664328,5.9
182482,182482,-2.5298178,-0.48040978,4.9
182516,182516,-2.52221399,-0.42900915,5.4
182569,182569,-2.50787254,-0.51082282,5.0
182794,182794,-2.44202345,-0.43259193,5.8
182854,182854,-2.42993253,-0.44038123,5.2
182856,182856,-2.42933941,-0.40042333,5.9
182874,182874,-2.42399485,-0.44358464,5.7
182881,182881,-2.42242347,-0.45167482,5.4
182882,182882,-2.42152644,-0.46142961,5.8
182897,182897,-2.41546244,-0.41965603,5.8
182910,182910,-2.41141081,-0.48438675,4.6
182982,182982,-2.39360976,-0.42653908,5.4
183039,183039,-2.38001539,-0.36985655,6.0
183057,183057,-2.37500891,-0.47922945,5.7
183098,183098,-2.36003216,-0.48631573,5.9
183138,183138,-2.35123143,-0.43784624,3.4
183236,183236,-2.32413897,-0.45628826,5.9
183284,183284,-2.30854649,-0.45391738,6.0
183327,183327,-2.29738053,-0.38773944,5.7
183345,183345,-2.29169941,-0.52300905,4.4
183579,183579,-2.21838212,-0.48659755,5.2
183618,183618,-2.20791676,-0.48818503,3.8
183630,183630,-2.20579321,-0.45580835,6.0
183636,183636,-2.20410678,-0.40102881,5.8
183645,183645,-2.20191029,-0.36394536,5.9
183648,183648,-2.20095232,-0.51687713,3.8
183685,183685,-2.19335723,-0.4128939,5.1
183853,183853,-2.14690449,-0.44681874,4.8
183894,183894,-2.13616649,-0.34939892,5.1
183895,183895,-2.13539113,-0.43946358,4.7
183899,183899,-2.13407661,-0.42561051,5.4
183900,183900,-2.13388513,-0.4159234,5.4
183906,183906,-2.13169787,-0.47458499,6.0
183913,183913,-2.13082397,-0.43802582,5.9
183930,183930,-2.1272347,-0.45588199,5.6
183956,183956,-2.12148355,-0.50735955,4.0
183971,183971,-2.11731781,-0.36371818,5.9
183981,183981,-2.1136932,-0.43090085,5.4
183986,183986,-2.11262644,-0.45329178,3.0
184013,184013,-2.10586205,-0.39236635,2.5
184067,184067,-2.09301484,-0.44902876,5.1
184112,184112,-2.08078728,-0.40965777,5.9
184122,184122,-2.07747566,-0.35840874,4.1
184134,184134,-2.07489897,-0.36189659,4.6
184143,184143,-2.07225545,-0.45717828,5.6
184163,184163,-2.06936293,-0.41108647,5.8
184196,184196,-2.05983002,-0.51113567,5.2
184216,184216,-2.05438125,-0.49373585,5.7
184220,184220,-2.05417442,-0.48517215,4.7
184300,184300,-2.02810931,-0.4972699,4.9
184328,184328,-2.01750098,-0.41976153,4.8
184335,184335,-2.015225,-0.44461361,3.1
184368,184368,-2.00051115,-0.51643076,5.9
184380,184380,-1.9958645,-0.40723244,5.9
184381,184381,-1.99585941,-0.40725033,5.2
184414,184414,-1.97947927,-0.4594189,1.1
184428,184428,-1.9758655,-0.4364508,4.9
184449,184449,-1.967127,-0.37282133,4.6
184480,184480,-1.95143038,-0.49068264,2.9
184601,184601,-1.91169723,-0.49599402,6.0
184753,184753,-1.87420355,-0.35488875,5.9
184821,184821,-1.85973172,-0.40269211,5.6
184891,184891,-1.84614047,-0.43664642,5.9
184896,184896,-1.84528592,-0.43484219,5.8
185197,185197,-1.7790597,-0.46303236,5.3
185198,185198,-1.77905628,-0.4630566,5.3
185237,185237,-1.76732622,-0.42296857,5.4
185295,185295,-1.75403764,-0.36758438,4.5
185319,185319,-1.74997204,-0.43548486,3.4
185349,185349,-1.7444136,-0.49037367,5.4
185366,185366,-1.73788069,-0.37344262,6.0
185400,185400,-1.73086978,-0.42116758,4.3
185411,185411,-1.72718379,-0.52052147,4.4
185416,185416,-1.7259798,-0.51806584,5.9
185469,185469,-1.70884147,-0.41758476,4.9
185473,185473,-1.7076654,-0.45785697,6.0
185659,185659,-1.65617986,-0.37805078,4.9
185754,185754,-1.63881587,-0.48543977,4.7
185974,185974,-1.59898811,-0.4897262,5.8
186024,186024,-1.59053264,-0.50187883,6.0
186060,186060,-1.58502875,-0.41562112,4.8
186134,186134,-1.57570382,-0.39760099,5.7
186162,186162,-1.57172977,-0.4238313,5.5
186203,186203,-1.56727636,-0.42522363,5.9
186236,186236,-1.56283188,-0.51634131,4.3
186327,186327,-1.54935132,-0.49680012,4.7
186436,186436,-1.53296631,-0.41387177,5.1
186496,186496,-1.52379432,-0.36780613,4.0
186508,186508,-1.52166414,-0.3792311,5.7
186542,186542,-1.51742728,-0.36206695,5.4
186543,186543,-1.51739165,-0.35612779,6.0
186593,186593,-1.50870805,-0.5004081,6.0
186611,186611,-1.50568565,-0.47232953,4.7
186680,186680,-1.49316161,-0.52100347,2.8
186793,186793,-1.47318209,-0.35901859,5.0
186837,186837,-1.46334098,-0.520958,5.9
186840,186840,-1.46221801,-0.44420656,2.9
186980,186980,-1.43624598,-0.4201262,5.7
187070,187070,-1.4184602,-0.37421352,5.8
187079,187079,-1.41602808,-0.41101389,5.8
187085,187085,-1.41411949,-0.36817672,5.9
187215,187215,-1.38861507,-0.43743095,5.8
187238,187238,-1.3852124,-0.47200723,3.3
187254,187254,-1.3817424,-0.39176271,5.8
187323,187323,-1.36702244,-0.35575536,5.4
187421,187421,-1.34820851,-0.37389728,5.8
187425,187425,-1.34760768,-0.39807828,5.0
187444,187444,-1.3434842,-0.39681122,5.0
187447,187447,-1.3431816,-0.46007989,2.1
187467,187467,-1.33961131,-0.40559934,5.9
187497,187497,-1.33356185,-0.36169253,5.1
187503,187503,-1.33191674,-0.36955829,3.6
187518,187518,-1.3290669,-0.39441052,6.0
187598,187598,-1.31160888,-0.43489402,5.7
187599,187599,-1.31147733,-0.52278812,2.7
187642,187642,-1.30163419,-0.38077034,3.9
187682,187682,-1.29233195,-0.48424713,3.4
187755,187755,-1.27936634,-0.36834927,3.0
187834,187834,-1.26471364,-0.45365199,5.9
187881,187881,-1.25456143,-0.44234681,4.9
187991,187991,-1.23202879,-0.39264987,5.5
188078,188078,-1.21567949,-0.48806673,5.9
188100,188100,-1.21198484,-0.4294801,5.0
188104,188104,-1.21095532,-0.41996093,5.6
188120,188120,-1.20716635,-0.38183155,5.6
188126,188126,-1.20522278,-0.5208734,5.7
188191,188191,-1.19215223,-0.4728048,5.5
188218,188218,-1.18711281,-0.37381108,6.0
188325,188325,-1.16503636,-0.43337064,5.7
188336,188336,-1.16210064,-0.43625591,4.7
188721,188721,-1.0787048,-0.46135583,4.8
188741,188741,-1.07389562,-0.47654572,4.6
188777,188777,-1.06504528,-0.45959023,5.0
188843,188843,-1.04900228,-0.48608215,4.6
189064,189064,-0.99408071,-0.47444628,5.7
189113,189113,-0.98136453,-0.38337791,6.0
189263,189263,-0.94950674,-0.50312476,6.0
189663,189663,-0.85897098,-0.44422091,4.3
189666,189666,-0.85839568,-0.37868452,5.9
189732,189732,-0.84505271,-0.45321285,5.8
189780,189780,-0.83408848,-0.4731161,4.2
189855,189855,-0.81235985,-0.46230921,5.8
189941,189941,-0.7906769,-0.47259681,5.9
189985,189985,-0.77858382,-0.35000687,4.9
190024,190024,-0.7670429,-0.43994403,4.6
190049,190049,-0.7605318,-0.37342628,5.3
190128,190128,-0.74033427,-0.48562987,5.5
190172,190172,-0.72959904,-0.36408223,5.4
190284,190284,-0.69749865,-0.39939145,5.7
190294,190294,-0.69233924,-0.36766461,5.5
190340,190340,-0.68148285,-0.39495027,3.9
190348,190348,-0.67886835,-0.37373676,6.0
190373,190373,-0.67249492,-0.38442646,4.6
190460,190460,-0.64557525,-0.35444622,5.8
190477,190477,-0.64015447,-0.46068906,5.8
190558,190558,-0.61449355,-0.40997697,5.3
190821,190821,-0.53246162,-0.5008121,5.4
190863,190863,-0.51586311,-0.47237729,5.8
190975,190975,-0.47588656,-0.44382511,5.6
190984,190984,-0.4734959,-0.48896422,5.4
190985,190985,-0.47324224,-0.37216965,5.5
191082,191082,-0.44137878,-0.38134644,5.4
191104,191104,-0.43314119,-0.43661215,5.6
191181,191181,-0.40590256,-0.47758598,6.0
191234,191234,-0.38414056,-0.3659076,5.3
191245,191245,-0.38021815,-0.42324593,6.0
191317,191317,-0.35825515,-0.47656099,4.2
191443,191443,-0.3115598,-0.52013672,6.0
191523,191523,-0.28408643,-0.52163911,1.3
191549,191549,-0.27547694,-0.5188988,5.5
191553,191553,-0.27317761,-0.4438652,5.9
191580,191580,-0.26791974,-0.50828259,5.7
191650,191650,-0.24435446,-0.41911716,4.8
191673,191673,-0.23714923,-0.50778609,5.9
191682,191682,-0.23220297,-0.37427102,3.8
191686,191686,-0.23018107,-0.3966938,4.9
191839,191839,-0.18065285,-0.47579149,5.8
191857,191857,-0.17302183,-0.35558907,4.2
191899,191899,-0.15960323,-0.36505758,4.5
191987,191987,-0.12801015,-0.36985301,4.8
192166,192166,-0.05967083,-0.49579326,4.6
192293,192293,-0.0135364,-0.51947122,5.7
192366,192366,0.02408664,-0.59005539,5.7
192387,192387,0.04011938,-0.61807175,5.2
192429,192429,0.05943799,-0.55368723,5.7
192544,192544,0.11105392,-0.58089881,5.0
192702,192702,0.18232968,-0.67538783,6.0
192869,192869,0.25731398,-0.68392618,5.6
192883,192883,0.26203479,-0.55537778,5.5
192979,192979,0.30741975,-0.66533789,5.9
193089,193089,0.35426075,-0.54464182,5.8
193162,193162,0.39012691,-0.5330109,5.8
193172,193172,0.39574738,-0.64788973,5.5
193200,193200,0.40941287,-0.52644051,5.7
193223,193223,0.41991292,-0.64193734,6.0
193260,193260,0.43566102,-0.64723848,5.6
193262,193262,0.43583854,-0.56860156,5.3
193454,193454,0.51929357,-0.52781122,5.4
193572,193572,0.57031353,-0.54031215,5.2
193722,193722,0.63666259,-0.59400909,5.2
193762,193762,0.65900004,-0.60858089,5.9
193794,193794,0.67194268,-0.5281696,5.8
193810,193810,0.67587927,-0.60721668,5.8
193828,193828,0.68135204,-0.53073135,5.8
193872,193872,0.69864665,-0.67363455,5.9
193930,193930,0.72866363,-0.56923967,4.5
193939,193939,0.73401575,-0.62918916,5.8
193943,193943,0.73588318,-0.62623727,5.5
193964,193964,0.7488008,-0.67440536,5.9
194311,194311,0.89717676,-0.62577651,5.7
194466,194466,0.96105822,-0.56019911,4.9
194474,194474,0.96420403,-0.65398093,4.6
194534,194534,0.98573063,-0.5291418,5.6
194549,194549,0.98935968,-0.6592799,5.4
194550,194550,0.9893868,-0.65924916,4.9
194558,194558,0.993012,-0.63443882,4.2
194607,194607,1.0111672,-0.60875732,5.1
194688,194688,1.04144183,-0.53459983,5.9
194901,194901,1.11701334,-0.59200429,3.6
194983,194983,1.14387491,-0.59571389,4.1
195084,195084,1.17307579,-0.62414356,5.9
195147,195147,1.19382812,-0.53518088,3.9
195238,195238,1.22298632,-0.64997773,5.1
195249,195249,1.22705527,-0.53856342,5.7
195277,195277,1.24019665,-0.68846015,6.0
195356,195356,1.26383227,-0.61067587,5.8
195399,195399,1.27948685,-0.69303461,6.0
195500,195500,1.30859916,-0.69446181,6.0
195508,195508,1.31111882,-0.55576427,6.0
195531,195531,1.32036929,-0.62047274,4.6
195682,195682,1.36445492,-0.62889992,5.8
195720,195720,1.37741239,-0.60987176,4.9
195806,195806,1.40389006,-0.69331159,5.8
195886,195886,1.42475751,-0.65050496,5.5
195923,195923,1.43743602,-0.61969864,3.9
195947,195947,1.44500413,-0.6727725,5.5
195951,195951,1.44570968,-0.6138818,5.8
195985,195985,1.45479295,-0.5779236,5.7
196058,196058,1.47409135,-0.59515112,2.8
196060,196060,1.47471181,-0.56992573,5.5
196097,196097,1.48552588,-0.60547479,5.3
196148,196148,1.50158851,-0.56416542,5.2
196239,196239,1.5236526,-0.62458416,3.2
196265,196265,1.53085695,-0.65695497,5.6
196275,196275,1.53282576,-0.59011861,4.9
196308,196308,1.54132813,-0.69752835,5.6
196315,196315,1.54363952,-0.64798776,5.0
196329,196329,1.54665036,-0.54782603,5.5
196351,196351,1.55230814,-0.61588393,4.4
196412,196412,1.56843244,-0.59185817,5.6
196458,196458,1.58160471,-0.56147097,5.6
196482,196482,1.5868687,-0.61973612,5.9
196502,196502,1.5937397,-0.59872725,5.9
196513,196513,1.5961524,-0.65004444,5.1
196642,196642,1.63524828,-0.61300826,4.5
196652,196652,1.63763015,-0.65832098,5.6
196658,196658,1.63817346,-0.6498398,6.0
196685,196685,1.64881168,-0.59993725,5.8
196697,196697,1.65104846,-0.52429623,3.1
196706,196706,1.65279953,-0.59551575,5.6
196734,196734,1.65930474,-0.58311484,4.0
196773,196773,1.66801321,-0.64019521,5.7
196856,196856,1.68561413,-0.56806012,4.5
196860,196860,1.68769805,-0.56439924,5.8
196896,196896,1.69923344,-0.61474583,5.8
196916,196916,1.70449146,-0.65724819,5.3
196918,196918,1.7050856,-0.55836908,5.7
196944,196944,1.71072818,-0.6316972,5.5
196954,196954,1.71362121,-0.57029545,5.6
196977,196977,1.71767961,-0.64120735,5.6
197010,197010,1.72496461,-0.66503051,6.0
197013,197013,1.72567671,-0.64484326,5.7
197018,197018,1.72752392,-0.56367328,5.3
197056,197056,1.7357053,-0.53094438,5.8
197148,197148,1.75654177,-0.54136628,5.2
197170,197170,1.76064154,-0.5538909,5.9
197176,197176,1.76109453,-0.53922355,6.0
197214,197214,1.76995513,-0.66101737,5.3
197257,197257,1.78011382,-0.56635285,3.8
197262,197262,1.78240806,-0.55233931,5.6
197276,197276,1.78482992,-0.59877127,5.1
197290,197290,1.78870811,-0.63125466,6.0
197426,197426,1.81770116,-0.59415604,5.1
197631,197631,1.86388627,-0.69070295,4.9
197693,197693,1.87907289,-0.63632988,6.0
197755,197755,1.89112962,-0.53403332,5.3
197784,197784,1.89717275,-0.6672178,5.8
197789,197789,1.8982321,-0.63708537,5.0
197794,197794,1.89968545,-0.64588769,2.7
197823,197823,1.90471243,-0.6395201,4.7
