,Star ID,RA,DE,Magnitude
85333,85333,-1.65786425,0.4828911,6.5
85343,85343,-1.65622742,0.42914131,5.6
85346,85346,-1.65511972,0.51383754,6.5
85359,85359,-1.6523665300000001,0.42495606,5.7
85396,85396,-1.63842797,0.48430657,3.5
85401,85401,-1.63776875,0.4497282,6.9
85428,85428,-1.63072438,0.35920112,5.8
85436,85436,-1.62843676,0.44747052,5.3
85458,85458,-1.62223517,0.44163569,6.6
85463,85463,-1.62123168,0.51198123,5.6
85467,85467,-1.62010572,0.3897153,5.9
85484,85484,-1.61450772,0.42438263,7.0
85490,85490,-1.61288129,0.43638894,7.0
85544,85544,-1.59959105,0.4547753,5.5
85551,85551,-1.59809108,0.3921846,5.7
85574,85574,-1.59186397,0.41887049,6.4
85589,85589,-1.58903428,0.51054439,3.8
85646,85646,-1.57351968,0.37689008,5.2
85647,85647,-1.57348339,0.37689648,5.1
85671,85671,-1.56972622,0.36358878,5.1
85675,85675,-1.56900642,0.40005535,6.1
85695,85695,-1.56252368,0.46510208,7.0
85705,85705,-1.55944834,0.41780967,6.3
85717,85717,-1.55604546,0.3777133,6.4
85722,85722,-1.5546324,0.3742064,6.9
85724,85724,-1.55367406,0.38768747,5.3
85731,85731,-1.55235161,0.42598329,6.9
85749,85749,-1.54640404,0.50185871,3.8
85751,85751,-1.54545531,0.45533255,6.0
85752,85752,-1.54545305,0.45540251,5.9
85768,85768,-1.5419176,0.36311992,4.3
85769,85769,-1.54145981,0.34969485,5.2
85772,85772,-1.54096494,0.43558279,6.8
85783,85783,-1.53837829,0.52256685,7.0
85810,85810,-1.52934686,0.44590132,6.8
85835,85835,-1.52212236,0.38161115,6.3
85847,85847,-1.51772777,0.49220006,6.9
85855,85855,-1.51498629,0.50952885,6.5
85905,85905,-1.50079669,0.40624652,6.7
85920,85920,-1.49610089,0.42627718,5.5
85932,85932,-1.49253205,0.51737328,6.1
85940,85940,-1.49146413,0.382904,5.0
85946,85946,-1.49019142,0.50544982,6.5
85949,85949,-1.48986468,0.39747265,6.7
85955,85955,-1.48779043,0.52070114,5.5
85956,85956,-1.48760971,0.50343984,5.0
85963,85963,-1.48606866,0.43688418,6.9
85968,85968,-1.48492111,0.37494501,6.6
85974,85974,-1.48327671,0.40593697,5.7
85987,85987,-1.48002095,0.36542196,7.0
86002,86002,-1.4766982,0.37953329,3.9
86006,86006,-1.47504778,0.35645693,6.6
86018,86018,-1.47050679,0.47762894,6.2
86025,86025,-1.46885448,0.39579195,6.7
86042,86042,-1.46586073,0.52008936,5.7
86047,86047,-1.46473114,0.45722604,6.8
86054,86054,-1.46401221,0.46129585,6.9
86059,86059,-1.46315947,0.46108467,6.4
86082,86082,-1.45861725,0.43048493,7.0
86108,86108,-1.45187315,0.51520277,6.8
86114,86114,-1.45071534,0.41593964,5.7
86141,86141,-1.44622664,0.36272916,6.6
86158,86158,-1.44151724,0.38162511,7.0
86174,86174,-1.43689924,0.41151858,6.0
86202,86202,-1.4304136,0.35650585,6.4
86203,86203,-1.42946632,0.51840788,6.8
86223,86223,-1.42495632,0.41126706,5.8
86238,86238,-1.42025505,0.38510065,6.7
86255,86255,-1.41571342,0.51556013,6.8
86263,86263,-1.41356142,0.49890702,6.6
86306,86306,-1.40351502,0.45524179,6.7
86353,86353,-1.39202697,0.37536282,6.8
86392,86392,-1.38498806,0.41082224,6.2
86404,86404,-1.38111742,0.38276758,6.4
86405,86405,-1.3809546,0.35774266,4.3
86417,86417,-1.37855594,0.46438635,4.9
86450,86450,-1.36928845,0.40941032,6.0
86458,86458,-1.36637914,0.41884984,6.5
86461,86461,-1.36491568,0.43612995,6.6
86463,86463,-1.36470857,0.48279128,7.0
86480,86480,-1.36176223,0.46017196,6.9
86511,86511,-1.35423935,0.50130472,6.4
86520,86520,-1.35203355,0.37286482,5.3
86557,86557,-1.34289668,0.48601122,5.8
86560,86560,-1.34256179,0.35422369,7.0
86562,86562,-1.34219622,0.35868034,7.0
86566,86566,-1.3411288,0.39410431,4.6
86650,86650,-1.32412159,0.35873308,6.7
86672,86672,-1.31894734,0.45657886,5.3
86674,86674,-1.31834215,0.39695167,6.4
86677,86677,-1.31786473,0.46940034,6.7
86701,86701,-1.3126819,0.37422749,6.9
86703,86703,-1.31239297,0.3623449,6.5
86706,86706,-1.31224215,0.45761069,5.5
86707,86707,-1.31197926,0.49462452,6.8
86708,86708,-1.31176015,0.51393179,6.6
86713,86713,-1.31109292,0.43551535,6.9
86715,86715,-1.3103081,0.38730471,6.4
86742,86742,-1.30353391,0.44944153,6.9
86752,86752,-1.3021855,0.36988487,6.5
86773,86773,-1.29791788,0.40584577,6.9
86795,86795,-1.29225545,0.52087936,6.6
86816,86816,-1.28912789,0.42188045,5.7
86818,86818,-1.28873716,0.49827022,5.5
86842,86842,-1.2831801,0.37729883,6.2
86846,86846,-1.28299408,0.43015118,6.7
86858,86858,-1.28044837,0.42059516,7.0
86903,86903,-1.26941156,0.40833907,6.8
86911,86911,-1.26761453,0.46516457,6.3
86929,86929,-1.26333374,0.37470251,5.9
86940,86940,-1.26116044,0.50868814,6.9
86959,86959,-1.25735497,0.44805564,6.8
86980,86980,-1.2528478,0.35107152,6.1
86981,86981,-1.25238107,0.4864732,6.7
86986,86986,-1.25169058,0.36902277,5.6
87004,87004,-1.24820108,0.47763189,6.3
87007,87007,-1.24797484,0.48584973,6.1
87009,87009,-1.24762149,0.37177031,4.6
87030,87030,-1.24186321,0.37913807,6.7
87034,87034,-1.24120166,0.39008385,6.9
87035,87035,-1.24088692,0.40027764,5.4
87046,87046,-1.23872722,0.42448405,6.9
87060,87060,-1.23451545,0.47417314,7.0
87101,87101,-1.22710158,0.38578365,6.6
87135,87135,-1.21824679,0.45666952,4.9
87139,87139,-1.21725916,0.35218732,7.0
87147,87147,-1.21474043,0.35196416,6.5
87158,87158,-1.21233485,0.51526226,4.9
87164,87164,-1.21141114,0.48849478,6.4
87185,87185,-1.20779954,0.35206132,6.4
87189,87189,-1.20707632,0.43321438,6.2
87208,87208,-1.20284288,0.35181853,6.7
87221,87221,-1.20071242,0.36659584,6.9
87250,87250,-1.19446174,0.51220575,6.8
87260,87260,-1.19283,0.42869601,4.6
87266,87266,-1.19178695,0.43047436,6.0
87268,87268,-1.19046624,0.35212561,6.4
87295,87295,-1.18446515,0.43658776,6.8
87300,87300,-1.18375341,0.48613451,3.2
87301,87301,-1.18360215,0.48623268,5.4
87313,87313,-1.1811,0.46268582,6.0
87319,87319,-1.17871327,0.36341265,6.8
87322,87322,-1.17803186,0.44485548,6.9
87350,87350,-1.17253764,0.37933112,6.9
87363,87363,-1.16961036,0.4529558,6.9
87384,87384,-1.16561537,0.51228701,5.4
87387,87387,-1.16526834,0.47322528,6.7
87425,87425,-1.16064838,0.39223536,6.1
87446,87446,-1.15871826,0.35290713,6.5
87458,87458,-1.15647217,0.38209878,6.8
87461,87461,-1.15555813,0.50999049,6.3
87463,87463,-1.15546846,0.49545801,6.7
87488,87488,-1.15141181,0.36074167,6.5
87524,87524,-1.1442681,0.42622865,7.0
87540,87540,-1.14201074,0.40775536,6.9
87541,87541,-1.1419471,0.35534802,6.4
87550,87550,-1.14083191,0.41190905,6.4
87568,87568,-1.13839587,0.38981885,6.4
87583,87583,-1.13519319,0.47583988,6.7
87606,87606,-1.13156836,0.39675644,6.6
87611,87611,-1.13090666,0.50983685,6.4
87618,87618,-1.13006905,0.42728797,6.8
87626,87626,-1.12893298,0.39050947,6.5
87632,87632,-1.12733012,0.44769596,5.5
87639,87639,-1.12625303,0.47149711,6.6
87658,87658,-1.12220968,0.50863796,6.4
87670,87670,-1.12013209,0.41574068,7.0
87705,87705,-1.11457998,0.43650806,6.6
87718,87718,-1.112031,0.37781317,7.0
87728,87728,-1.10953627,0.44085747,6.0
87732,87732,-1.10838784,0.48417295,6.8
87739,87739,-1.10715447,0.43430744,6.9
87784,87784,-1.10011861,0.47050043,6.5
87785,87785,-1.10007047,0.49414998,6.3
87802,87802,-1.09724515,0.38370952,6.5
87803,87803,-1.09715417,0.35051244,6.7
87812,87812,-1.09556941,0.39237906,4.9
87839,87839,-1.09117555,0.43393801,5.7
87850,87850,-1.08983717,0.49084234,7.0
87882,87882,-1.08500646,0.4179714,4.5
87896,87896,-1.08296181,0.46185169,6.8
87907,87907,-1.08037988,0.42214511,5.5
87912,87912,-1.07957238,0.38915315,6.9
87914,87914,-1.07887497,0.43206678,7.0
87958,87958,-1.07035842,0.41261949,6.7
87962,87962,-1.06982224,0.36413498,6.5
87978,87978,-1.06743143,0.49843913,6.8
88015,88015,-1.0601625,0.40079717,5.7
88016,88016,-1.05989168,0.47778883,6.9
88045,88045,-1.0552014,0.45465546,6.6
88070,88070,-1.05138611,0.48196026,4.7
88087,88087,-1.04883458,0.43040697,5.8
88097,88097,-1.04762798,0.43278595,5.3
88104,88104,-1.04634089,0.38416815,6.5
88114,88114,-1.0439508,0.49522176,6.8
88128,88128,-1.04070173,0.39792794,6.7
88130,88130,-1.04058057,0.372706,6.9
88132,88132,-1.04036524,0.51944809,5.7
88135,88135,-1.03991633,0.36491965,7.0
88136,88136,-1.03972609,0.52093923,6.8
88162,88162,-1.03488847,0.40259398,6.4
88177,88177,-1.03159991,0.39537588,6.9
88211,88211,-1.02651569,0.40961399,5.1
88275,88275,-1.01344346,0.36242383,6.3
88294,88294,-1.01024122,0.46696105,5.5
88295,88295,-1.01021606,0.49367128,6.9
88298,88298,-1.00993615,0.35495803,7.0
88308,88308,-1.00855727,0.36625041,6.3
88314,88314,-1.00721489,0.37918296,6.1
88329,88329,-1.00483528,0.46528316,5.8
88337,88337,-1.00402814,0.36507963,7.0
88338,88338,-1.00394211,0.45951673,5.9
88376,88376,-0.99689629,0.42038349,6.5
88390,88390,-0.99402544,0.49815517,5.2
88409,88409,-0.98984414,0.44397904,4.8
88415,88415,-0.98898005,0.40761806,5.4
88427,88427,-0.98744147,0.48275424,4.7
88432,88432,-0.98554016,0.37427015,6.2
88433,88433,-0.9854198,0.38628422,6.9
88443,88443,-0.98447303,0.48207211,6.7
88450,88450,-0.98330199,0.42788424,5.5
88472,88472,-0.97967316,0.50599417,6.4
88489,88489,-0.97668472,0.44491172,6.8
88501,88501,-0.97412708,0.46833966,6.7
88527,88527,-0.96958545,0.51606695,6.6
88543,88543,-0.96642553,0.38602126,7.0
88565,88565,-0.96275655,0.39599766,6.8
88579,88579,-0.96034255,0.4238616,5.4
88630,88630,-0.95002241,0.42087849,7.0
88663,88663,-0.94481915,0.37080509,5.8
88692,88692,-0.93808538,0.35448985,6.6
88695,88695,-0.93734049,0.41232051,6.8
88773,88773,-0.92362307,0.48282502,6.9
88782,88782,-0.92183411,0.35667229,6.0
88797,88797,-0.91925887,0.37917787,6.9
88807,88807,-0.91704623,0.44740982,6.3
88812,88812,-0.91648642,0.3953913,6.6
88845,88845,-0.90784573,0.36325232,6.3
88883,88883,-0.8988727,0.44869186,6.3
88902,88902,-0.89473089,0.45879354,5.5
88943,88943,-0.8888636,0.36694903,4.8
88944,88944,-0.8885818,0.41782397,5.0
88945,88945,-0.88838778,0.41022209,6.1
88958,88958,-0.88595486,0.37768964,5.9
88961,88961,-0.88490519,0.45189837,7.0
88996,88996,-0.87909281,0.51707658,6.1
88999,88999,-0.87896395,0.4520554,6.8
89015,89015,-0.87478606,0.41893138,6.8
89047,89047,-0.86752782,0.44756981,7.0
89057,89057,-0.86567457,0.41206676,6.8
89060,89060,-0.86495652,0.37034224,7.0
89083,89083,-0.86084256,0.43791567,5.1
89131,89131,-0.84806078,0.45366251,7.0
89133,89133,-0.84760678,0.47840168,7.0
89143,89143,-0.84583832,0.3673475,7.0
89215,89215,-0.83188551,0.48977696,5.4
89227,89227,-0.82909356,0.46964764,4.8
89235,89235,-0.8259436,0.43153101,6.9
89240,89240,-0.82457272,0.51417754,6.4
89264,89264,-0.81921987,0.49446991,6.4
89271,89271,-0.81844029,0.48636189,5.2
89296,89296,-0.8120526,0.47792365,6.8
89319,89319,-0.80513637,0.45744697,6.9
89331,89331,-0.80269669,0.38626909,5.6
89333,89333,-0.80247627,0.39884448,6.6
89346,89346,-0.7992685,0.38668279,7.0
89414,89414,-0.77945714,0.50429243,7.0
89450,89450,-0.76945894,0.3620829,6.7
89458,89458,-0.76701083,0.46640928,6.2
89504,89504,-0.74926999,0.38833804,6.9
89519,89519,-0.74319763,0.51498044,6.8
89548,89548,-0.73289618,0.51824774,6.3
89603,89603,-0.71372309,0.42670139,6.8
89627,89627,-0.70703113,0.38072069,6.1
89639,89639,-0.7033218,0.41267161,5.8
89677,89677,-0.69060191,0.41989946,5.7
89679,89679,-0.68988334,0.43801738,6.2
89681,89681,-0.68879542,0.42434195,6.4
89684,89684,-0.68790225,0.45306159,5.7
89691,89691,-0.68593766,0.47476277,6.9
89719,89719,-0.67430002,0.47804573,5.4
89720,89720,-0.67408266,0.37554419,7.0
89734,89734,-0.66988616,0.44859092,6.8
89736,89736,-0.66885292,0.38327493,6.2
89741,89741,-0.66729165,0.49507515,6.8
89751,89751,-0.66461708,0.40873526,4.8
89781,89781,-0.65637411,0.41231251,6.5
89785,89785,-0.65373241,0.40444001,6.4
89806,89806,-0.64455045,0.39325822,6.4
89814,89814,-0.64097587,0.48823918,6.4
89818,89818,-0.6405983,0.42286366,6.1
89833,89833,-0.63682009,0.52063264,6.5
89869,89869,-0.62615359,0.44108931,6.3
89870,89870,-0.62532186,0.34974474,5.8
89906,89906,-0.61491236,0.37901371,6.9
89910,89910,-0.61380007,0.37304997,7.0
89920,89920,-0.60817146,0.40304161,6.9
89934,89934,-0.60357819,0.39419817,6.6
89938,89938,-0.60256161,0.49769925,6.1
89939,89939,-0.60255703,0.49770008,4.7
89943,89943,-0.60170821,0.49832917,6.9
89948,89948,-0.60048692,0.44356559,4.3
89970,89970,-0.59484245,0.44247873,6.6
89971,89971,-0.59441666,0.39649551,5.5
89975,89975,-0.59288754,0.44210993,6.5
89977,89977,-0.59268232,0.38297343,6.9
90026,90026,-0.57984927,0.35305921,6.2
90039,90039,-0.57757336,0.52256263,5.0
90058,90058,-0.56736893,0.36716971,7.0
90064,90064,-0.56608255,0.49844296,5.6
90074,90074,-0.56380795,0.44835991,5.0
90084,90084,-0.55993005,0.4905595,6.7
90095,90095,-0.55412261,0.35974213,6.9
90111,90111,-0.54951959,0.36654552,6.6
90146,90146,-0.53903046,0.51624231,6.8
90154,90154,-0.53445231,0.41365879,7.0
90194,90194,-0.51926098,0.5229164,7.0
90213,90213,-0.5109711,0.46128756,5.9
90216,90216,-0.5091609,0.50126554,5.6
90237,90237,-0.5031758,0.43808108,4.0
90251,90251,-0.49965664,0.37452657,5.7
90258,90258,-0.49752428,0.44154581,6.0
90259,90259,-0.49746836,0.41735661,6.6
90286,90286,-0.48809681,0.36183371,6.4
90316,90316,-0.48081094,0.43114583,6.1
90326,90326,-0.47614727,0.44845426,6.8
90336,90336,-0.47407556,0.49497431,6.0
90348,90348,-0.46926711,0.38876695,6.7
90349,90349,-0.46924478,0.42002803,7.0
90378,90378,-0.46168322,0.48091539,6.4
90380,90380,-0.46113475,0.39525744,6.8
90381,90381,-0.46083899,0.50480211,6.8
90395,90395,-0.45609358,0.46576225,6.8
90436,90436,-0.44211189,0.46570829,6.5
90439,90439,-0.44065149,0.490055,4.9
90461,90461,-0.43087372,0.3594509,6.1
90526,90526,-0.41081901,0.46711231,6.6
90528,90528,-0.41072055,0.42824548,6.7
90543,90543,-0.40655612,0.46263467,6.0
90567,90567,-0.39597331,0.51113616,6.3
90627,90627,-0.37780603,0.3493516,6.7
90654,90654,-0.37013989,0.41436812,6.9
90716,90716,-0.35166006,0.50695086,4.9
90733,90733,-0.34621048,0.52288814,3.1
90774,90774,-0.33109091,0.40669764,4.1
90815,90815,-0.31596342,0.4247633,3.7
90832,90832,-0.30959515,0.4559743,6.7
90895,90895,-0.28359003,0.35779735,5.6
90963,90963,-0.26219905,0.40266588,6.7
90972,90972,-0.25903573,0.36040012,6.7
90980,90980,-0.25592563,0.48539764,2.6
90998,90998,-0.24852492,0.42556426,7.0
91018,91018,-0.24141234,0.43978923,5.0
91020,91020,-0.24015578,0.35450013,6.7
91021,91021,-0.23994241,0.36414734,5.9
91048,91048,-0.2307358,0.51309446,6.8
91068,91068,-0.22360067,0.51960338,6.9
91079,91079,-0.22083469,0.46385402,6.4
91094,91094,-0.21539166,0.50911031,6.3
91110,91110,-0.20975556,0.51485957,6.4
91112,91112,-0.20883504,0.41591594,6.5
91117,91117,-0.20717429,0.48517332,7.0
91125,91125,-0.20539551,0.44330015,6.7
91129,91129,-0.20365941,0.48825683,6.5
91132,91132,-0.20291067,0.42757062,6.5
91178,91178,-0.18450268,0.39824409,6.8
91185,91185,-0.18256834,0.40956682,4.6
91207,91207,-0.17668018,0.459644,6.6
91210,91210,-0.17620524,0.49605011,6.6
91216,91216,-0.17451445,0.44757374,6.5
91219,91219,-0.1737404,0.35874152,6.2
91221,91221,-0.17322894,0.3540333,6.6
91232,91232,-0.1675708,0.51309509,7.0
91252,91252,-0.16196662,0.40367139,4.6
91255,91255,-0.16068715,0.43072932,6.8
91277,91277,-0.15191251,0.43445308,5.9
91294,91294,-0.1457384,0.39747275,6.5
91317,91317,-0.13519247,0.49550377,6.7
91320,91320,-0.13424468,0.49092185,6.2
91332,91332,-0.13097466,0.41133692,6.6
91339,91339,-0.12670944,0.38785841,5.5
91340,91340,-0.12669563,0.42003322,6.9
91348,91348,-0.12473373,0.35892037,6.3
91357,91357,-0.12003305,0.42149469,6.7
91366,91366,-0.11594927,0.42384002,6.6
91398,91398,-0.10338355,0.40198457,7.0
91404,91404,-0.10040028,0.48810595,7.0
91409,91409,-0.09815593,0.4753859,6.8
91456,91456,-0.08084939,0.5076199,5.0
91463,91463,-0.07620077,0.36848307,7.0
91466,91466,-0.07438272,0.35147174,6.7
91499,91499,-0.06109764,0.44289979,7.0
91513,91513,-0.05773584,0.39404158,7.0
91521,91521,-0.05619617,0.49853658,5.9
91523,91523,-0.05539078,0.47827219,6.9
91547,91547,-0.04429928,0.37337572,6.3
91551,91551,-0.04308853,0.37462998,6.8
91573,91573,-0.03319419,0.50959052,6.6
91581,91581,-0.03126705,0.44814616,6.7
91584,91584,-0.02871291,0.36455022,6.6
91594,91594,-0.02557073,0.39042797,6.3
91610,91610,-0.0209166,0.43395052,4.8
91647,91647,-0.00944738,0.4649658,6.4
91658,91658,-0.00426535,0.49123785,7.0
91659,91659,-0.00370547,0.4184456,6.8
91668,91668,-0.00194988,0.46805329,5.9
91677,91677,0.00285041,0.30150063,6.7
91700,91700,0.01365458,0.22895515,5.7
91733,91733,0.02817311,0.31300997,5.7
91749,91749,0.03257017,0.18967434,5.5
91778,91778,0.04615989,0.29050288,6.6
91780,91780,0.0465019,0.26015379,2.9
91791,91791,0.05240802,0.34782284,4.9
91827,91827,0.06701039,0.21806435,6.6
91831,91831,0.06854868,0.19074374,6.2
91849,91849,0.07570337,0.27879332,6.8
91857,91857,0.07998335,0.18675042,6.5
91865,91865,0.08654266,0.23047296,6.4
91880,91880,0.09618401,0.24501989,6.8
91891,91891,0.10234924,0.34679843,6.6
91902,91902,0.10870522,0.27486778,6.6
91908,91908,0.11068741,0.33576387,6.6
91909,91909,0.11099349,0.30746433,5.3
91911,91911,0.11174391,0.28219831,6.5
91933,91933,0.12297794,0.27508997,6.9
91952,91952,0.13054438,0.32323527,7.0
91955,91955,0.1322932,0.27734707,6.9
91970,91970,0.13781746,0.17498545,6.8
91979,91979,0.14104457,0.22857685,6.5
91989,91989,0.14538121,0.22574404,6.4
91994,91994,0.14913628,0.26104545,5.9
92046,92046,0.17566114,0.28605137,6.6
92071,92071,0.19167505,0.26534682,5.6
92079,92079,0.19378515,0.20423019,5.7
92081,92081,0.19451499,0.33694885,6.1
92098,92098,0.20222491,0.29096452,5.2
92122,92122,0.21362824,0.2183994,6.8
92144,92144,0.22660956,0.33017455,5.8
92158,92158,0.23354696,0.2387879,6.8
92182,92182,0.24120612,0.23432698,6.4
92229,92229,0.2724696,0.25617405,5.6
92249,92249,0.27892907,0.22145862,6.2
92282,92282,0.29296043,0.33845973,5.6
92287,92287,0.29467892,0.26892799,6.4
92303,92303,0.3004548,0.17500014,6.6
92315,92315,0.30720311,0.28414964,6.4
92325,92325,0.31183282,0.27697333,5.9
92387,92387,0.34329725,0.19679072,6.9
92394,92394,0.34611305,0.21542342,7.0
92406,92406,0.35016934,0.19384,6.9
92412,92412,0.35410942,0.30645126,6.8
92435,92435,0.36457354,0.33008903,5.3
92438,92438,0.36512601,0.34578313,6.6
92443,92443,0.36646912,0.33129753,5.6
92452,92452,0.37398174,0.2935861,6.8
92462,92462,0.38038135,0.31586712,6.0
92483,92483,0.38747743,0.26334783,3.7
92491,92491,0.38987391,0.2913465,6.8
92519,92519,0.40189348,0.31775222,6.0
92520,92520,0.40229389,0.21473416,7.0
92529,92529,0.40620619,0.25143955,6.2
92530,92530,0.40667103,0.29981901,5.9
92535,92535,0.41208882,0.20745958,5.6
92542,92542,0.41458566,0.20636841,6.9
92554,92554,0.42129471,0.2857535,6.9
92555,92555,0.42137972,0.2449158,6.9
92557,92557,0.42314243,0.28192061,6.1
92610,92610,0.44590574,0.34617146,6.2
92621,92621,0.45321606,0.29955479,6.5
92627,92627,0.45594691,0.18492253,7.0
92636,92636,0.46017781,0.29159841,5.7
92658,92658,0.47214946,0.18843622,5.9
92665,92665,0.47584971,0.31494229,6.7
92679,92679,0.48337295,0.33251484,4.8
92680,92680,0.48337418,0.3324749,4.8
92687,92687,0.48569293,0.18103554,7.0
92720,92720,0.50009698,0.30672954,5.2
92738,92738,0.50941661,0.21036856,6.1
92755,92755,0.51979215,0.25876761,6.8
92762,92762,0.52311744,0.23101803,6.3
92767,92767,0.52485774,0.18812448,6.8
92773,92773,0.52779826,0.31440191,6.4
92800,92800,0.5454863,0.31053155,6.5
92809,92809,0.55254055,0.29654443,6.4
92821,92821,0.55784825,0.33624544,5.9
92840,92840,0.56864064,0.26261038,6.0
92876,92876,0.59052685,0.34332188,5.7
92883,92883,0.5949834,0.33964035,6.8
92904,92904,0.60997156,0.2904799,6.8
92931,92931,0.62017207,0.18125685,5.5
92951,92951,0.62864426,0.18048852,6.8
92978,92978,0.64503406,0.34268391,6.1
92982,92982,0.64632932,0.30514968,6.4
92997,92997,0.65519297,0.25855923,6.1
93001,93001,0.65802295,0.32568809,6.8
93005,93005,0.66203466,0.19873124,7.0
93021,93021,0.67151747,0.2134879,5.7
93033,93033,0.68225059,0.18191557,6.9
93051,93051,0.69074569,0.32439339,6.9
93058,93058,0.69511425,0.1803343,6.7
93061,93061,0.69613098,0.34556879,5.7
93066,93066,0.69719672,0.1837776,6.3
93080,93080,0.70477581,0.30636671,6.5
93081,93081,0.70593755,0.26356673,5.8
93082,93082,0.7078649,0.21356765,5.2
93112,93112,0.72092215,0.26704211,6.8
93117,93117,0.72311748,0.31549677,6.0
93126,93126,0.72647913,0.30120049,5.3
93139,93139,0.73250633,0.33084074,6.6
93143,93143,0.73621298,0.2596568,5.5
93177,93177,0.75098072,0.30600329,6.9
93188,93188,0.75482568,0.3164328,5.9
93194,93194,0.75750774,0.31110504,5.6
93204,93204,0.7622077,0.28089552,6.9
93228,93228,0.77540217,0.31080377,6.9
93231,93231,0.77675589,0.18628728,6.2
93259,93259,0.79364943,0.27337587,6.6
93275,93275,0.801304,0.22681712,5.8
93283,93283,0.80550232,0.30871956,6.1
93292,93292,0.80945367,0.32470896,6.5
93303,93303,0.81475366,0.33494968,7.0
93319,93319,0.81992194,0.20392747,5.9
93326,93326,0.82298819,0.22444076,6.4
93327,93327,0.8236416,0.34101901,4.5
93344,93344,0.83368757,0.32790102,6.7
93415,93415,0.87882935,0.21735506,6.2
93435,93435,0.89096812,0.32433429,6.5
93438,93438,0.89253222,0.21924652,6.2
93447,93447,0.89827152,0.1958097,6.8
93453,93453,0.90269593,0.28957456,7.0
93462,93462,0.90613619,0.1948887,5.1
93468,93468,0.90804406,0.22282182,4.3
93478,93478,0.91392807,0.19852185,6.7
93483,93483,0.91688706,0.2867893,7.0
93493,93493,0.92190946,0.30840322,6.4
93523,93523,0.93805252,0.26647333,6.5
93531,93531,0.94465168,0.23965431,6.9
93535,93535,0.94508009,0.2858061,6.3
93556,93556,0.95743091,0.34106633,5.5
93567,93567,0.96381773,0.34048756,6.3
93589,93589,0.97586974,0.23308029,6.8
93610,93610,0.98403999,0.1918287,5.0
93636,93636,0.99694953,0.22508794,6.2
93649,93649,1.0048894,0.29984238,6.0
93661,93661,1.01059001,0.28748472,6.9
93709,93709,1.03381256,0.17784459,6.4
93715,93715,1.03739681,0.29944658,6.3
93718,93718,1.03806207,0.21555849,4.0
